dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1721448000,3,494.0,0.88,6.43,107.29,10.85,15.96,24.58,4.31
1721451600,3,467.3,0.66,5.91,114.44,10.49,17.29,25.06,4.12
1721455200,3,440.6,0.59,5.65,110.15,9.42,15.93,22.82,3.99
1721458800,3,440.6,0.85,5.65,108.72,8.94,14.39,20.77,3.96
1721462400,3,453.95,0.96,6.43,100.14,8.34,12.48,18.98,4.12
1721466000,2,473.98,1.02,7.71,87.26,7.63,10.54,17.3,4.24
1721469600,2,507.35,0.38,9.77,75.82,6.68,9.6,16.43,4.24
1721473200,2,507.35,0.01,9.77,71.53,6.02,9.61,16.54,4.24
1721476800,2,467.3,0.0,7.8,71.53,5.48,9.11,16.17,4.24
1721480400,2,417.23,0.0,6.34,67.95,5.19,8.17,15.06,4.02
1721484000,2,393.87,0.0,6.43,60.8,5.96,7.59,14.81,3.99
1721487600,1,387.19,0.0,7.45,53.64,7.39,7.36,15.51,4.05
1721491200,2,647.54,0.0,14.05,39.7,7.99,11.52,23.04,8.23
1721494800,2,834.47,0.01,19.36,28.97,8.23,13.83,26.48,10.77
1721498400,2,847.82,0.02,20.56,24.32,8.46,15.66,29.34,13.05
1721502000,2,961.3,0.03,23.99,19.49,9.54,21.05,37.38,16.47
1721505600,3,1188.28,0.08,29.13,13.95,10.97,30.05,50.62,16.47
1721509200,3,1441.96,0.17,33.93,9.75,12.16,42.73,68.47,14.69
1721512800,4,1535.42,0.2,35.3,9.21,12.52,50.28,78.73,13.17
1721516400,4,1682.28,0.65,37.7,6.79,13.47,54.38,84.01,13.93
1721520000,4,2349.85,10.28,40.78,6.62,17.4,67.03,101.8,18.24
1721523600,3,1655.58,11.4,32.56,28.25,24.56,42.69,67.59,13.05
1721527200,3,1201.63,8.05,27.08,56.51,25.27,29.82,49.4,8.99
1721530800,3,827.79,4.02,19.71,95.84,24.32,25.77,42.89,6.08
1721534400,3,507.35,1.54,9.94,120.16,18.84,19.95,32.13,3.55
1721538000,3,417.23,0.82,6.17,130.18,14.31,16.97,26.48,2.94
1721541600,3,407.22,0.66,5.18,130.18,12.16,16.7,25.28,3.07
1721545200,3,427.25,0.71,5.83,127.32,12.04,17.51,25.59,3.51
1721548800,3,453.95,0.78,7.11,120.16,11.56,17.33,25.3,4.31
1721552400,3,473.98,0.81,9.0,103.0,10.49,15.01,22.69,5.26
1721556000,2,514.03,0.35,11.82,82.97,9.66,12.89,20.37,5.95
1721559600,2,547.41,0.01,12.51,72.24,8.7,12.57,20.44,6.14
1721563200,2,527.38,0.0,10.71,71.53,7.75,13.32,22.37,6.27
1721566800,2,480.65,0.0,8.4,69.38,7.27,12.66,22.73,5.95
1721570400,2,447.27,0.0,7.63,62.94,7.45,11.12,21.67,5.57
1721574000,2,427.25,0.0,7.54,59.37,7.27,10.27,20.83,5.19
1721577600,2,480.65,0.0,8.57,56.51,6.79,10.79,21.7,5.83
1721581200,2,494.0,0.0,9.0,55.07,6.32,10.92,21.44,6.4
1721584800,2,487.33,0.0,9.08,53.64,6.56,11.78,22.75,7.47
1721588400,2,580.79,0.0,11.48,47.21,7.39,15.32,28.18,10.77
1721592000,2,807.76,0.0,17.14,35.76,9.18,23.08,39.86,13.81
1721595600,3,1228.33,0.03,26.05,20.56,10.73,38.36,62.43,15.83
1721599200,4,1762.39,0.8,36.33,6.17,11.68,61.11,93.41,17.48
1721602800,5,2376.56,7.49,40.44,0.27,13.47,84.66,124.07,18.75
1721606400,5,3631.59,29.06,41.13,2.06,20.03,113.96,162.72,23.05
1721782800,5,5554.2,61.69,50.72,3.4,30.99,155.17,210.95,27.11
1721786400,5,6088.26,44.26,87.74,21.82,38.15,162.6,218.61,30.4
1721790000,5,6408.69,14.98,117.9,137.33,42.44,212.23,270.6,29.89
1721793600,5,2056.12,3.1,35.64,191.69,36.24,94.29,116.9,10.13
1721797200,5,1228.33,1.16,17.31,217.44,27.42,78.5,94.33,6.59
1721800800,5,947.95,0.77,13.02,217.44,21.7,71.29,85.67,5.51
1721804400,5,787.73,0.67,13.19,197.41,20.5,58.54,70.45,4.62
1721808000,4,667.57,0.51,14.22,173.09,20.5,46.05,56.38,4.43
1721811600,4,567.44,0.27,14.57,143.05,19.31,34.24,42.98,4.37
1721815200,3,540.73,0.06,14.74,114.44,16.93,25.45,32.79,4.43
1721818800,2,560.76,0.0,14.22,94.41,15.26,21.15,28.06,4.75
1721822400,2,547.41,0.0,13.54,81.54,15.5,20.01,27.47,5.13
1721826000,2,547.41,0.0,13.54,67.95,16.21,19.08,27.96,5.76
1721829600,2,560.76,0.0,13.71,55.07,15.02,17.55,27.53,6.33
1721833200,2,567.44,0.0,14.22,43.27,14.19,15.92,26.11,6.33
1721836800,2,674.25,0.0,16.62,32.9,12.76,16.28,26.91,7.28
1721840400,2,720.98,0.01,18.16,27.89,11.92,16.24,26.19,7.47
1721844000,2,720.98,0.01,18.51,26.82,11.56,17.97,28.36,8.11
1721847600,3,1001.36,0.02,24.68,20.56,11.92,27.72,43.14,11.27
1721851200,4,1668.93,0.33,37.36,9.3,12.52,50.78,76.94,15.33
1721854800,5,2456.67,3.58,46.61,0.98,12.52,84.93,124.03,17.99
1721858400,5,2964.02,11.18,44.55,0.0,12.28,111.8,157.97,19.25
1721862000,5,3231.05,21.46,38.04,0.0,13.71,121.27,168.46,20.77
1721865600,5,4058.84,44.26,33.59,0.94,20.5,128.45,177.68,25.59
1721869200,5,4699.71,55.43,45.93,7.51,31.47,120.92,166.57,29.13
1721872800,5,5607.6,33.97,93.22,48.64,40.05,148.45,195.67,31.92
1721876400,5,5661.01,9.61,100.08,203.13,41.01,210.83,260.64,28.12
1721880000,5,1642.23,2.4,26.73,194.55,30.99,82.12,100.94,8.74
1721883600,5,821.11,1.19,12.34,181.67,22.65,49.8,61.45,5.07
1721887200,4,580.79,0.95,9.42,168.8,20.03,35.85,45.99,4.37
1721890800,4,534.06,0.99,9.68,160.22,19.79,29.89,39.0,4.37
1721894400,4,547.41,0.99,10.45,148.77,17.88,27.73,36.85,5.0
1721898000,3,560.76,0.94,11.48,118.73,14.78,22.75,31.07,5.51
1721901600,2,580.79,0.45,13.19,85.12,12.04,16.68,23.41,5.0
1721905200,2,574.11,0.01,13.19,69.38,10.49,13.63,19.7,4.31
1721908800,2,527.38,0.0,12.51,68.66,13.35,14.33,21.31,4.24
1721912400,2,547.41,0.0,14.57,60.08,17.4,15.41,25.31,5.89
1721916000,2,547.41,0.0,15.59,36.12,15.97,12.95,24.44,6.71
1721919600,2,527.38,0.01,14.91,26.46,14.07,11.23,22.4,6.33
1721923200,2,534.06,0.01,15.08,25.75,13.23,10.78,21.22,5.95
1721926800,2,507.35,0.0,13.71,30.76,12.04,10.4,19.13,5.38
1721930400,2,467.3,0.0,12.34,34.33,11.68,10.99,19.35,5.45
1721934000,2,514.03,0.0,13.19,31.83,11.44,13.33,22.91,6.97
1721937600,2,634.19,0.01,15.94,25.39,11.44,17.5,29.64,9.25
1721941200,2,841.14,0.03,21.59,17.88,12.52,24.84,40.86,11.91
1721944800,3,1161.58,0.26,29.82,10.37,13.95,36.14,56.94,14.82
1721948400,4,1869.2,3.63,41.47,2.5,16.21,57.88,86.98,18.75
1721952000,5,3337.86,25.03,47.3,2.86,23.37,96.11,138.52,25.33
1721955600,5,3364.56,25.7,54.84,20.56,34.33,96.93,136.3,26.09
1721959200,5,3257.75,13.19,63.06,78.68,38.15,104.47,141.34,23.05
1721962800,5,2296.45,4.81,42.84,165.94,37.19,95.03,124.13,15.71
1721966400,4,907.9,1.84,15.77,153.06,27.18,42.07,54.98,6.52
1721970000,4,567.44,1.13,9.08,140.19,20.27,26.83,35.05,3.77
1721973600,3,494.0,0.95,7.54,131.61,16.45,20.56,27.32,3.2
1721977200,3,680.92,1.33,11.48,138.76,17.17,24.58,32.85,5.19
1721980800,4,974.66,1.82,17.99,144.48,17.4,31.8,43.3,8.74
1721984400,3,1134.87,2.21,24.68,120.16,15.26,30.75,43.32,11.27
1721988000,3,1255.04,1.47,31.87,84.4,14.78,26.19,37.85,11.65
1721991600,2,1161.58,0.04,31.87,61.51,15.26,21.19,31.67,10.51
1721995200,2,881.2,0.0,22.62,51.5,13.35,15.55,25.47,9.37
1721998800,2,660.9,0.0,15.42,40.41,10.49,11.31,20.84,8.23
1722002400,2,634.19,0.01,14.22,30.04,8.94,10.65,21.41,8.74
1722006000,2,627.52,0.03,14.57,23.6,9.42,10.36,21.36,8.36
1722009600,2,754.36,0.15,18.68,16.63,10.97,12.0,23.69,9.12
1722013200,2,827.79,0.16,21.25,14.84,11.68,12.99,23.39,9.37
1722016800,2,741.0,0.03,19.19,18.6,11.44,13.34,22.42,9.5
1722020400,2,847.82,0.05,21.76,16.45,11.68,18.38,29.81,10.89
1722024000,3,1255.04,0.41,29.82,8.05,11.8,32.96,51.69,12.16
1722027600,4,1869.2,3.02,37.36,1.29,11.56,59.61,89.54,12.92
1722031200,5,2376.56,8.05,38.73,0.12,11.21,87.7,126.77,13.93
1722034800,5,2883.91,15.42,37.7,0.02,11.92,109.16,153.89,15.83
1722038400,5,3845.21,33.97,35.99,1.97,16.45,131.84,182.23,20.52
1722042000,5,4859.92,42.47,52.78,13.41,23.84,145.1,196.63,24.57
1722045600,5,4859.92,19.22,80.2,76.53,27.89,150.68,195.44,23.81
1722049200,5,3044.13,5.03,46.61,173.09,24.56,115.3,144.75,16.47
1722052800,3,754.36,1.41,10.8,133.04,19.31,30.37,38.93,4.88
1722056400,3,500.68,0.92,7.03,128.75,15.74,19.17,25.17,3.7
1722060000,3,467.3,0.82,6.43,127.32,13.23,16.96,22.59,4.05
1722063600,3,487.33,0.94,7.2,120.16,12.28,16.63,21.84,4.5
1722067200,3,494.0,1.02,8.05,111.58,11.8,15.7,20.75,5.13
1722070800,2,494.0,1.02,9.25,95.84,11.44,13.33,17.97,5.38
1722074400,2,580.79,0.59,13.19,84.4,12.16,13.39,18.38,6.27
1722078000,2,700.95,0.02,17.48,75.82,13.95,15.23,21.82,7.47
1722081600,2,720.98,0.0,17.65,60.08,13.35,14.74,23.94,8.23
1722085200,2,640.87,0.01,16.28,32.9,11.21,11.98,23.43,7.66
1722088800,2,574.11,0.08,16.62,17.17,11.92,11.18,22.9,6.71
1722092400,2,554.08,0.06,16.62,18.06,12.76,12.55,24.29,6.46
1722096000,2,660.9,0.11,18.34,16.63,11.32,14.45,26.57,7.22
1722099600,2,734.33,0.17,19.88,13.77,10.25,15.28,26.79,7.54
1722103200,2,734.33,0.13,20.22,12.87,10.13,17.27,29.38,8.36
1722106800,3,974.66,0.41,25.7,8.05,10.61,26.38,43.4,11.78
1722110400,3,1441.96,2.35,32.9,1.65,11.09,42.93,67.88,15.71
1722114000,4,1949.31,7.82,34.62,0.04,10.73,64.05,97.36,19.0
1722117600,5,2403.26,14.75,33.59,0.0,10.49,84.41,123.44,21.28
1722121200,5,2964.02,24.81,31.87,0.0,11.92,102.35,145.75,21.79
1722124800,5,4165.65,46.49,31.87,1.13,18.12,125.72,175.43,24.57
1722128400,5,4379.27,42.92,48.67,11.44,25.51,121.93,166.53,27.11
1722132000,5,4699.71,21.23,80.2,67.23,30.52,145.58,189.72,29.13
1722135600,5,3791.81,6.2,62.38,194.55,29.33,163.64,202.73,23.31
1722139200,4,1014.71,1.82,15.59,151.63,21.7,48.36,60.83,7.16
1722142800,3,520.71,1.01,7.63,133.04,15.97,26.19,33.07,3.36
1722146400,3,403.88,0.81,5.74,118.73,12.64,17.29,22.35,2.34
1722150000,3,390.53,0.8,5.91,108.72,11.56,13.27,17.27,2.22
1722153600,3,397.21,0.65,6.77,101.57,11.68,11.65,15.7,2.6
1722157200,2,407.22,0.38,8.05,85.12,11.8,9.77,14.3,3.2
1722160800,2,514.03,0.17,11.31,62.23,12.04,9.23,15.97,4.69
1722164400,1,627.52,0.01,16.11,37.55,12.4,9.54,18.93,5.51
1722168000,2,660.9,0.05,20.56,22.17,13.95,10.9,22.81,6.02
1722171600,2,654.22,0.13,22.62,15.91,15.74,12.74,26.35,6.84
1722175200,2,687.6,0.13,23.65,14.84,16.93,14.99,29.7,8.23
1722178800,2,767.71,0.15,25.36,13.77,17.17,17.82,33.9,9.75
1722182400,3,1268.39,1.98,34.27,4.87,17.4,27.5,48.09,14.44
1722186000,3,1815.8,7.49,39.41,0.29,17.4,37.25,60.99,17.23
1722189600,3,2189.64,12.07,41.13,0.04,17.64,49.99,78.8,20.27
1722193200,4,2803.8,18.33,43.18,0.0,17.88,73.61,112.32,26.09
1722196800,5,3391.27,25.93,42.84,0.0,17.4,101.38,149.96,31.92
1722200400,5,3738.4,31.74,40.44,0.0,16.93,123.95,177.9,36.48
1722204000,5,3845.21,36.66,36.67,0.0,17.17,135.98,191.28,38.0
1722207600,5,4005.43,43.81,31.87,0.0,17.4,139.13,193.6,32.93
1722211200,5,4753.11,63.48,29.13,0.92,23.13,144.04,200.23,31.41
1722214800,5,4058.84,51.86,41.13,8.49,30.04,103.43,146.52,27.36
1722218400,5,4699.71,33.08,81.57,44.35,39.1,122.84,166.85,30.15
1722222000,5,4913.33,11.29,95.96,170.23,45.78,182.86,229.85,27.87
1722225600,5,1842.5,3.86,36.67,177.38,42.44,91.13,113.43,11.78
1722229200,4,961.3,1.58,15.59,178.81,28.85,63.63,77.93,6.71
1722232800,4,640.87,1.06,10.11,161.65,21.46,45.13,56.31,4.88
1722236400,4,520.71,1.13,9.85,143.05,20.03,31.29,40.11,4.05
1722240000,3,480.65,1.13,10.54,131.61,20.03,26.43,34.68,4.18
1722243600,3,467.3,0.98,11.31,115.87,19.07,22.72,30.12,4.37
1722247200,3,647.54,0.53,16.79,104.43,19.55,24.92,34.03,6.71
1722250800,2,854.49,0.02,22.62,80.11,18.6,23.75,34.88,8.36
1722254400,2,907.9,0.0,23.31,46.49,15.14,18.31,30.98,8.74
1722258000,2,807.76,0.2,21.59,17.7,12.52,14.26,28.05,8.11
1722261600,2,727.65,0.66,21.08,7.24,14.31,13.74,27.38,7.79
1722265200,2,714.3,0.33,22.28,10.28,17.64,16.64,30.62,7.98
1722268800,3,1295.09,1.98,32.22,4.78,17.64,29.07,49.02,12.67
1722272400,3,1895.9,6.31,39.41,0.45,17.88,41.27,65.06,14.82
1722276000,4,2216.34,8.38,44.55,0.12,18.36,55.62,84.74,16.47
1722279600,5,2857.21,11.85,50.72,0.02,17.88,85.83,127.79,20.01
1722283200,5,3578.19,16.76,52.78,0.0,15.74,126.23,182.07,23.56
1722286800,5,3952.03,20.79,50.72,0.0,13.83,158.33,221.92,25.59
1722290400,5,3952.03,24.14,45.93,0.0,13.35,170.43,232.98,26.85
1722294000,5,4005.43,30.4,42.16,0.0,15.5,168.63,227.91,28.12
1722297600,5,4859.92,50.07,41.47,0.39,23.13,172.05,230.91,32.93
1722301200,5,5233.76,56.33,54.84,3.53,32.9,154.97,206.92,34.45
1722304800,5,5340.58,38.89,84.31,12.34,37.67,146.12,193.87,33.44
1722308400,5,4058.84,13.63,87.05,42.92,34.33,113.83,153.54,25.33
1722312000,3,988.01,3.55,26.73,45.06,21.93,26.07,37.27,5.83
1722315600,2,494.0,1.63,14.05,45.42,16.45,11.18,16.56,3.04
1722319200,1,423.91,1.02,10.71,48.64,14.42,7.49,11.51,2.82
1722322800,1,427.25,0.99,9.25,50.07,12.64,5.95,9.42,3.07
1722326400,1,423.91,1.15,7.88,46.49,10.01,4.95,8.28,3.42
1722330000,1,420.57,1.19,7.54,40.41,8.34,4.37,7.51,3.51
1722333600,1,473.98,0.71,9.42,37.55,7.87,4.71,7.87,3.51
1722337200,1,554.08,0.03,11.82,36.12,8.46,5.89,9.79,3.89
1722340800,1,574.11,0.0,12.34,36.12,9.06,7.83,12.87,4.5
1722344400,1,547.41,0.01,13.71,26.46,10.61,8.82,14.46,4.75
1722348000,1,527.38,0.14,15.42,14.31,12.4,9.05,14.58,4.81
1722351600,1,520.71,0.45,16.11,7.87,13.35,9.54,15.04,4.81
1722355200,2,640.87,1.61,18.34,3.13,13.47,11.46,17.78,6.21
1722358800,2,714.3,3.63,19.02,0.66,14.78,12.56,18.47,6.59
1722362400,2,714.3,4.97,19.19,0.19,16.21,14.51,21.14,7.16
1722366000,3,1068.12,9.95,20.91,0.04,15.97,25.66,38.52,12.29
1722369600,3,1602.17,16.54,22.96,0.01,14.42,44.46,66.74,17.23
1722373200,4,2056.12,22.13,23.99,0.0,13.95,64.06,94.49,22.04
1722376800,5,2376.56,26.38,24.33,0.0,14.42,77.93,112.55,25.84
1722380400,5,2803.8,34.42,24.33,0.0,15.26,89.63,127.06,25.08
1722384000,5,4112.24,58.11,25.36,0.08,21.46,113.91,160.69,28.37
1722387600,3,1495.36,15.42,26.39,4.29,23.13,31.73,45.65,9.12
1722391200,2,1081.47,7.82,21.42,21.46,18.84,17.19,25.71,6.27
1722394800,2,821.11,3.74,15.42,57.94,15.14,14.0,21.31,5.13
1722398400,2,574.11,1.66,9.6,92.98,12.87,12.26,17.67,3.93
1722402000,3,487.33,1.09,7.28,101.57,11.21,11.51,15.81,3.39
1722405600,2,460.62,0.95,6.25,98.71,9.54,10.82,14.36,3.1
1722409200,2,453.95,1.09,6.6,87.26,9.06,9.11,11.96,2.88
1722412800,2,440.6,1.17,6.77,70.81,8.23,6.69,9.17,2.69
1722416400,1,433.92,1.05,7.37,59.37,7.27,5.3,7.53,2.53
1722420000,1,467.3,0.47,8.74,55.79,6.56,5.57,7.89,2.47
1722423600,1,487.33,0.01,9.77,55.07,6.79,6.48,9.18,2.6
1722427200,1,460.62,0.0,8.91,52.93,6.56,6.41,9.59,2.82
1722430800,1,413.89,0.0,7.11,50.07,5.48,5.47,8.62,2.72
1722434400,1,373.84,0.0,6.08,43.63,5.07,4.18,6.99,2.6
1722438000,1,353.81,0.0,5.74,38.98,5.07,3.34,5.95,2.5
1722441600,1,363.83,0.0,6.94,35.76,6.08,3.23,5.88,2.88
1722445200,1,353.81,0.0,6.68,36.48,5.54,3.02,5.2,3.23
1722448800,1,330.45,0.0,5.4,39.34,4.71,2.98,4.83,3.39
1722452400,1,323.77,0.0,4.97,41.48,4.53,3.16,4.85,3.26
1722456000,1,323.77,0.0,5.1,41.84,4.89,3.32,4.97,3.07
1722459600,1,327.11,0.0,5.44,41.13,5.25,3.42,5.08,2.98
1722463200,1,333.79,0.0,5.74,40.41,5.48,3.37,5.09,2.82
1722466800,1,397.21,0.0,7.28,38.27,6.2,3.96,6.13,2.85
1722470400,1,587.46,0.72,12.0,35.05,8.11,6.49,10.28,3.51
1722474000,1,680.92,2.29,12.34,44.35,8.7,8.76,13.45,3.58
1722477600,2,660.9,2.29,11.65,64.37,10.37,11.44,16.58,3.64
1722481200,2,600.81,1.47,9.34,91.55,10.85,14.44,19.75,3.64
1722484800,3,547.41,1.02,7.45,108.72,10.49,16.41,21.27,3.48
1722488400,2,473.98,0.89,5.83,98.71,8.94,12.58,16.52,3.07
1722492000,2,403.88,1.01,4.93,76.53,7.33,6.9,9.87,2.63
1722495600,2,420.57,1.44,5.74,63.66,7.21,5.02,7.88,2.88
1722499200,1,507.35,1.96,7.45,57.94,7.21,5.59,9.09,3.74
1722502800,1,600.81,2.32,9.68,49.35,6.74,6.13,10.09,4.31
1722506400,1,694.27,1.63,13.37,38.27,6.5,6.4,10.54,4.24
1722510000,1,687.6,0.09,15.59,30.04,6.85,6.34,10.78,3.93
1722513600,1,580.79,0.01,12.68,30.76,6.91,6.1,11.07,3.7
1722517200,1,473.98,0.01,9.94,32.9,6.62,5.5,10.59,3.39
1722520800,1,440.6,0.0,9.42,32.9,7.15,5.61,10.78,3.55
1722524400,1,440.6,0.01,9.77,32.19,7.63,5.93,11.13,3.8
1722528000,1,473.98,0.01,11.14,30.04,8.11,6.16,10.96,4.12
1722531600,1,473.98,0.01,11.31,29.33,7.57,5.69,9.55,4.02
1722535200,1,440.6,0.0,10.02,31.11,6.85,5.81,9.36,4.24
1722538800,1,453.95,0.0,10.2,32.19,7.39,7.21,11.14,4.75
1722542400,1,494.0,0.0,12.0,31.83,8.94,9.8,14.52,5.13
1722546000,2,554.08,0.0,14.74,30.4,10.73,13.32,18.98,5.51
1722549600,2,620.84,0.0,16.96,28.61,11.68,16.41,22.94,5.64
1722553200,2,747.68,0.02,20.39,25.03,12.76,19.94,27.71,6.02
1722556800,3,1054.76,2.32,26.39,21.1,16.21,26.43,36.86,6.97
1722560400,3,1174.93,5.59,26.39,31.47,18.84,27.99,38.96,6.52
1722564000,2,961.3,3.86,25.02,43.27,19.07,23.65,32.47,5.32
1722567600,2,714.3,1.55,21.42,50.78,17.64,17.77,24.44,4.31
1722571200,2,527.38,0.37,14.39,50.07,12.4,10.06,14.37,3.23
1722574800,1,467.3,0.31,10.97,50.78,9.89,7.21,10.61,3.1
1722578400,1,447.27,0.45,9.51,52.21,8.94,6.12,8.95,3.13
1722582000,1,467.3,0.75,9.6,55.07,9.54,5.51,7.85,3.07
1722585600,1,487.33,0.86,9.25,58.65,8.82,5.58,7.93,3.01
1722589200,1,514.03,0.89,9.17,57.94,7.75,5.38,7.73,2.85
1722592800,1,547.41,0.47,10.45,50.78,6.85,4.64,7.11,2.72
1722596400,1,574.11,0.02,12.0,43.99,7.15,4.42,7.29,2.88
1722600000,1,547.41,0.0,11.65,41.48,7.75,4.72,8.43,3.23
1722603600,1,534.06,0.0,11.65,39.7,8.34,5.71,10.32,3.61
1722607200,1,587.46,0.0,14.22,36.12,10.49,8.36,14.22,4.5
1722610800,2,694.27,0.0,18.16,32.19,13.23,12.03,19.39,5.57
1722614400,2,1308.44,0.27,33.24,17.52,15.74,24.12,36.35,10.64
1722618000,3,2002.72,1.9,47.3,4.6,16.21,36.2,51.69,13.68
1722621600,3,2216.34,1.98,49.35,2.48,14.42,42.7,59.23,14.69
1722625200,4,2349.85,1.84,49.35,1.86,13.11,53.68,73.23,16.72
1722628800,4,2456.67,2.29,48.67,1.32,12.28,66.1,89.37,20.01
1722632400,4,2456.67,2.51,46.61,1.25,11.8,74.71,100.57,24.07
1722636000,5,2376.56,2.79,43.87,1.48,11.68,77.15,103.53,25.84
1722639600,5,2536.77,6.26,42.84,0.55,12.4,81.38,109.2,21.53
1722643200,5,3017.43,17.88,42.16,4.38,18.12,85.73,115.25,18.24
1722646800,3,1588.82,7.26,31.53,28.97,20.74,42.03,56.39,8.04
1722650400,3,1228.33,3.44,26.39,52.21,18.6,30.8,41.9,6.27
1722654000,2,814.44,0.98,19.19,68.66,16.69,21.42,29.6,4.62
1722657600,2,534.06,0.55,11.14,77.96,13.83,14.1,19.16,3.29
1722661200,2,467.3,0.65,6.94,94.41,11.21,13.14,16.92,2.94
1722664800,3,447.27,0.66,5.23,101.57,9.06,14.21,17.51,2.94
1722668400,3,473.98,0.84,5.83,100.14,8.7,14.04,17.37,3.36
1722672000,2,534.06,1.01,7.54,90.84,8.46,13.54,17.56,4.37
1722675600,2,600.81,1.05,9.6,76.53,7.33,12.18,16.7,5.13
1722679200,2,660.9,0.59,12.17,66.52,6.44,11.56,16.16,5.26
1722682800,2,680.92,0.02,13.19,64.37,6.44,11.64,16.27,5.38
1722686400,2,634.19,0.0,11.31,67.95,6.38,11.88,16.93,5.76
1722690000,2,547.41,0.0,8.31,69.38,5.72,10.44,15.5,5.51
1722693600,2,494.0,0.0,6.94,65.09,6.14,9.03,13.61,4.88
1722697200,1,460.62,0.0,7.54,58.65,7.63,8.62,12.91,4.43
1722700800,2,534.06,0.0,10.62,48.64,8.46,10.07,15.48,5.7
1722704400,2,547.41,0.0,12.17,40.77,8.94,10.26,15.84,6.14
1722708000,2,514.03,0.0,11.65,37.19,8.7,10.4,16.02,6.46
1722711600,2,647.54,0.0,14.74,30.4,8.34,15.11,23.39,9.25
1722715200,3,974.66,0.03,21.25,20.21,8.34,26.99,40.99,12.92
1722718800,3,1468.66,0.29,30.5,9.57,9.06,48.61,70.59,17.23
1722722400,5,2109.53,2.57,38.73,1.65,10.49,78.87,109.85,21.28
1722726000,5,2883.91,10.62,42.16,0.05,12.64,109.33,147.27,21.53
1722729600,5,3952.03,27.49,44.55,2.91,18.12,135.41,179.05,22.8
1722733200,5,2323.15,11.18,45.24,33.62,29.09,81.47,104.81,14.57
1722736800,4,1976.01,6.48,41.13,85.12,31.47,70.27,88.31,11.78
1722740400,4,1562.12,3.35,30.16,150.2,33.38,67.48,82.4,9.12
1722744000,4,781.06,1.37,12.34,144.48,21.7,37.9,45.72,4.12
1722747600,3,447.27,0.75,6.17,118.73,13.35,18.89,23.93,2.37
1722751200,3,370.5,0.57,4.63,105.86,10.37,12.62,16.8,2.12
1722754800,3,380.52,0.54,4.88,100.14,9.78,11.81,15.45,2.34
1722758400,2,387.19,0.51,5.74,92.98,9.42,11.11,14.6,2.79
1722762000,2,390.53,0.41,6.85,82.97,9.42,9.81,13.23,3.29
1722765600,2,417.23,0.18,8.48,71.53,9.89,8.12,11.55,3.74
1722769200,1,440.6,0.01,10.02,56.51,10.61,6.62,10.39,4.05
1722772800,1,427.25,0.0,11.14,41.84,11.32,5.78,10.16,4.24
1722776400,1,453.95,0.01,13.19,27.89,11.32,6.02,11.97,5.32
1722780000,1,494.0,0.04,14.74,19.67,11.8,6.96,14.01,5.89
1722783600,1,560.76,0.08,16.28,16.99,12.04,9.02,16.96,6.52
1722787200,2,1161.58,2.24,27.42,5.36,13.23,19.68,33.23,13.55
1722790800,3,1762.39,8.61,32.9,0.29,14.66,29.61,46.91,20.01
1722794400,3,2269.74,14.75,37.01,0.03,17.88,43.61,66.9,30.4
1722798000,4,2830.51,19.89,43.18,0.0,21.93,64.8,96.88,42.56
1722801600,5,3150.94,23.02,45.24,0.0,21.7,84.67,123.26,45.6
1722805200,5,3017.43,23.02,40.44,0.0,17.88,92.72,132.36,37.49
1722808800,5,2643.59,22.13,33.24,0.0,13.83,87.45,123.6,25.08
1722812400,5,2590.18,26.15,27.42,0.0,14.07,82.68,116.75,21.79
1722816000,5,3257.75,42.92,25.02,1.32,20.03,90.42,127.96,24.32
1722819600,5,3845.21,50.07,38.73,8.76,30.99,92.18,128.63,26.35
1722823200,5,4432.68,29.06,80.2,53.64,38.62,118.8,156.98,28.12
1722826800,5,3898.62,9.05,-9999.0,175.95,38.15,150.9,186.54,22.29
1722830400,3,867.84,2.74,17.82,123.02,24.8,34.21,44.23,5.57
1722834000,3,420.57,1.31,7.71,110.15,16.69,15.49,20.86,2.69
1722837600,3,380.52,0.96,6.08,110.15,13.47,12.28,17.29,2.85
1722841200,3,400.54,1.02,6.43,105.86,11.92,11.6,16.34,3.36
1722844800,2,397.21,1.13,7.03,95.84,10.73,9.65,13.95,3.77
1722848400,2,383.85,1.2,7.8,80.82,10.01,6.95,10.66,3.99
1722852000,2,407.22,0.75,9.68,67.23,9.3,5.64,8.98,3.86
1722855600,2,433.92,0.04,11.31,61.51,9.06,6.13,9.61,3.64
1722859200,2,427.25,0.0,10.28,62.23,8.94,7.3,11.45,3.96
1722862800,2,420.57,0.0,8.83,64.37,8.46,8.16,13.13,4.37
1722866400,2,423.91,0.0,8.4,64.37,8.7,8.68,14.49,4.62
1722870000,2,433.92,0.0,8.57,63.66,8.82,8.76,15.25,4.62
1722873600,1,447.27,0.0,9.77,58.65,9.42,8.57,15.24,4.5
1722877200,1,427.25,0.0,10.37,52.21,10.01,8.27,14.68,4.37
1722880800,1,403.88,0.0,10.62,45.06,10.85,8.62,15.24,4.5
1722884400,2,547.41,0.0,13.88,35.41,10.37,12.93,22.26,7.6
1722888000,2,827.79,0.01,20.39,23.96,10.61,22.32,36.85,11.53
1722891600,3,1201.63,0.17,28.79,12.7,11.44,37.37,58.79,15.2
